Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
315,6,2015-07-25,2159,221.0,1,0,0,0
316,6,2015-07-25,7491,700.0,1,0,0,0
317,6,2015-07-25,5685,644.0,1,0,0,0
318,6,2015-07-25,4921,435.0,1,0,0,0
319,6,2015-07-25,4858,501.0,1,0,0,0
320,6,2015-07-25,11221,1499.0,1,0,0,0
321,6,2015-07-25,5653,571.0,1,0,0,0
322,6,2015-07-25,1872,207.0,1,0,0,0
323,6,2015-07-25,8349,697.0,1,0,0,0
324,6,2015-07-25,1588,239.0,1,0,0,0
325,6,2015-07-25,2933,278.0,1,0,0,0
326,6,2015-07-25,5372,489.0,1,0,0,0
327,6,2015-07-25,5679,706.0,1,0,0,0
328,6,2015-07-25,2004,200.0,1,0,0,0
329,6,2015-07-25,3576,321.0,1,0,0,0
330,6,2015-07-25,3662,337.0,1,0,0,0
331,6,2015-07-25,3586,465.0,1,0,0,0
332,6,2015-07-25,1649,213.0,1,0,0,0
333,6,2015-07-25,8274,931.0,1,0,0,0
334,6,2015-07-25,4474,449.0,1,0,0,0
335,6,2015-07-25,6786,1262.0,1,0,0,0
336,6,2015-07-25,10153,1499.0,1,0,0,0
337,6,2015-07-25,6019,444.0,1,0,0,0
338,6,2015-07-25,4899,468.0,1,0,0,0
339,6,2015-07-25,3713,527.0,1,0,0,0
340,6,2015-07-25,4107,437.0,1,0,0,0
341,6,2015-07-25,3816,547.0,1,0,0,0
342,6,2015-07-25,12151,896.0,1,0,0,0
343,6,2015-07-25,5133,517.0,1,0,0,0
344,6,2015-07-25,6945,921.0,1,0,0,0
345,6,2015-07-25,3696,392.0,1,0,0,0
346,6,2015-07-25,5171,421.0,1,0,0,0
347,6,2015-07-25,6025,472.0,1,0,0,0
348,6,2015-07-25,9788,777.0,1,0,0,0
349,6,2015-07-25,7804,754.0,1,0,0,0
350,6,2015-07-25,6553,557.0,1,0,0,0
351,6,2015-07-25,4566,370.0,1,0,0,0
352,6,2015-07-25,5840,574.0,1,0,0,0
353,6,2015-07-25,5122,1324.0,1,0,0,0
354,6,2015-07-25,6680,561.0,1,0,0,0
355,6,2015-07-25,6327,771.0,1,0,0,0
356,6,2015-07-25,6895,524.0,1,0,0,0
357,6,2015-07-25,5388,800.0,1,0,0,0
358,6,2015-07-25,7177,898.0,1,0,0,0
359,6,2015-07-25,7288,632.0,1,0,0,0
360,6,2015-07-25,4835,535.0,1,0,0,0
361,6,2015-07-25,5393,565.0,1,0,0,0
362,6,2015-07-25,7797,1032.0,1,0,0,0
363,6,2015-07-25,5365,747.0,1,0,0,0
364,6,2015-07-25,3273,411.0,1,0,0,0
365,6,2015-07-25,5151,580.0,1,0,0,0
366,6,2015-07-25,2712,269.0,1,0,0,0
367,6,2015-07-25,4197,464.0,1,0,0,0
368,6,2015-07-25,9064,663.0,1,0,0,0
369,6,2015-07-25,7264,632.0,1,0,0,0
370,6,2015-07-25,6305,578.0,1,0,0,0
371,6,2015-07-25,5887,462.0,1,0,0,0
372,6,2015-07-25,7047,598.0,1,0,0,0
373,6,2015-07-25,5016,353.0,1,0,0,0
374,6,2015-07-25,3872,449.0,1,0,0,0
375,6,2015-07-25,3806,332.0,1,0,0,0
376,6,2015-07-25,5566,657.0,1,0,0,0
377,6,2015-07-25,5312,649.0,1,0,0,0
378,6,2015-07-25,4473,673.0,1,0,0,0
379,6,2015-07-25,3106,324.0,1,0,0,1
380,6,2015-07-25,9423,812.0,1,0,0,0
381,6,2015-07-25,4909,452.0,1,0,0,0
382,6,2015-07-25,5379,500.0,1,0,0,0
383,6,2015-07-25,14585,1885.0,1,0,0,0
384,6,2015-07-25,4988,606.0,1,0,0,0
385,6,2015-07-25,7277,686.0,1,0,0,0
386,6,2015-07-25,5435,457.0,1,0,0,0
387,6,2015-07-25,6179,828.0,1,0,0,0
388,6,2015-07-25,6721,678.0,1,0,0,0
389,6,2015-07-25,6751,838.0,1,0,0,0
390,6,2015-07-25,8631,886.0,1,0,0,0
391,6,2015-07-25,2132,257.0,1,0,0,0
392,6,2015-07-25,3739,367.0,1,0,0,0
393,6,2015-07-25,5226,516.0,1,0,0,0
394,6,2015-07-25,8853,717.0,1,0,0,0
395,6,2015-07-25,2371,281.0,1,0,0,0
396,6,2015-07-25,5012,488.0,1,0,0,0
397,6,2015-07-25,2745,394.0,1,0,0,0
398,6,2015-07-25,5044,538.0,1,0,0,0
399,6,2015-07-25,5860,532.0,1,0,0,0
400,6,2015-07-25,5157,777.0,1,0,0,0
401,6,2015-07-25,3299,263.0,1,0,0,0
402,6,2015-07-25,5155,591.0,1,0,0,0
403,6,2015-07-25,4343,414.0,1,0,0,0
404,6,2015-07-25,3113,322.0,1,0,0,0
405,6,2015-07-25,2377,274.0,1,0,0,0
406,6,2015-07-25,7768,606.0,1,0,0,0
407,6,2015-07-25,4254,346.0,1,0,0,0
408,6,2015-07-25,4656,472.0,1,0,0,0
409,6,2015-07-25,5205,477.0,1,0,0,0
410,6,2015-07-25,3612,506.0,1,0,0,0
411,6,2015-07-25,10270,768.0,1,0,0,0
412,6,2015-07-25,12898,922.0,1,0,0,0
413,6,2015-07-25,5564,659.0,1,0,0,0
414,6,2015-07-25,7853,572.0,1,0,0,0
415,6,2015-07-25,6883,586.0,1,0,0,0
416,6,2015-07-25,8938,1096.0,1,0,0,0
417,6,2015-07-25,3344,342.0,1,0,0,0
418,6,2015-07-25,2001,203.0,1,0,0,0
419,6,2015-07-25,3176,539.0,1,0,0,0
420,6,2015-07-25,5414,449.0,1,0,0,0
421,6,2015-07-25,12345,1273.0,1,0,0,0
422,6,2015-07-25,3352,346.0,1,0,0,0
423,6,2015-07-25,9328,1763.0,1,0,0,0
424,6,2015-07-25,5241,609.0,1,0,0,0
425,6,2015-07-25,1481,206.0,1,0,0,0
426,6,2015-07-25,3416,426.0,1,0,0,0
427,6,2015-07-25,6453,684.0,1,0,0,0
428,6,2015-07-25,6970,600.0,1,0,0,0
429,6,2015-07-25,5236,428.0,1,0,0,0
430,6,2015-07-25,9373,798.0,1,0,0,0
431,6,2015-07-25,7519,737.0,1,0,0,0
432,6,2015-07-25,7481,1020.0,1,0,0,0
433,6,2015-07-25,4279,495.0,1,0,0,0
434,6,2015-07-25,10390,749.0,1,0,0,0
435,6,2015-07-25,1678,200.0,1,0,0,0
436,6,2015-07-25,3776,461.0,1,0,0,0
437,6,2015-07-25,8025,898.0,1,0,0,0
438,6,2015-07-25,3762,436.0,1,0,0,0
439,6,2015-07-25,4635,634.0,1,0,0,0
440,6,2015-07-25,3163,376.0,1,0,0,0
441,6,2015-07-25,5107,632.0,1,0,0,0
442,6,2015-07-25,4891,516.0,1,0,0,0
443,6,2015-07-25,4127,374.0,1,0,0,0
444,6,2015-07-25,13672,1646.0,1,0,0,0
445,6,2015-07-25,8043,1192.0,1,0,0,0
446,6,2015-07-25,1977,240.0,1,0,0,0
447,6,2015-07-25,4619,519.0,1,0,0,0
448,6,2015-07-25,4559,380.0,1,0,0,0
449,6,2015-07-25,8275,1034.0,1,0,0,0
450,6,2015-07-25,10463,1326.0,1,0,0,0
451,6,2015-07-25,5632,432.0,1,0,0,0
452,6,2015-07-25,2454,224.0,1,0,0,0
453,6,2015-07-25,10176,1242.0,1,0,0,0
454,6,2015-07-25,1629,189.0,1,0,0,0
455,6,2015-07-25,8067,518.0,1,0,0,0
456,6,2015-07-25,3273,427.0,1,0,0,0
457,6,2015-07-25,5703,524.0,1,0,0,0
458,6,2015-07-25,10461,888.0,1,0,0,0
459,6,2015-07-25,5012,602.0,1,0,0,0
460,6,2015-07-25,1881,246.0,1,0,0,0
461,6,2015-07-25,4837,480.0,1,0,0,0
462,6,2015-07-25,2179,249.0,1,0,0,0
463,6,2015-07-25,2871,433.0,1,0,0,0
464,6,2015-07-25,11190,1325.0,1,0,0,0
465,6,2015-07-25,8279,594.0,1,0,0,0
466,6,2015-07-25,2969,299.0,1,0,0,0
467,6,2015-07-25,9472,1083.0,1,0,0,0
468,6,2015-07-25,7351,880.0,1,0,0,0
469,6,2015-07-25,9564,1327.0,1,0,0,0
470,6,2015-07-25,9086,1285.0,1,0,0,0
471,6,2015-07-25,6852,589.0,1,0,0,0
472,6,2015-07-25,4134,528.0,1,0,0,0
473,6,2015-07-25,1750,226.0,1,0,0,0
474,6,2015-07-25,4885,482.0,1,0,0,0
475,6,2015-07-25,5076,781.0,1,0,0,0
476,6,2015-07-25,2676,279.0,1,0,0,0
477,6,2015-07-25,6416,459.0,1,0,0,0
478,6,2015-07-25,4120,455.0,1,0,0,0
479,6,2015-07-25,6705,825.0,1,0,0,0
480,6,2015-07-25,2366,321.0,1,0,0,0
481,6,2015-07-25,4983,496.0,1,0,0,0
482,6,2015-07-25,7186,821.0,1,0,0,0
483,6,2015-07-25,1553,198.0,1,0,0,0
484,6,2015-07-25,8308,814.0,1,0,0,0
485,6,2015-07-25,6132,543.0,1,0,0,0
486,6,2015-07-25,2044,250.0,1,0,0,0
487,6,2015-07-25,6720,700.0,1,0,0,0
488,6,2015-07-25,3469,354.0,1,0,0,0
489,6,2015-07-25,3000,302.0,1,0,0,0
490,6,2015-07-25,9076,1207.0,1,0,0,0
491,6,2015-07-25,7356,572.0,1,0,0,0
492,6,2015-07-25,6536,1032.0,1,0,0,0
493,6,2015-07-25,7056,700.0,1,0,0,0
494,6,2015-07-25,4667,677.0,1,0,0,0
495,6,2015-07-25,4857,393.0,1,0,0,0
496,6,2015-07-25,5754,673.0,1,0,0,0
497,6,2015-07-25,7017,817.0,1,0,0,0
498,6,2015-07-25,8038,913.0,1,0,0,0
499,6,2015-07-25,4670,699.0,1,0,0,0
500,6,2015-07-25,7062,560.0,1,0,0,0
501,6,2015-07-25,1571,183.0,1,0,0,0
502,6,2015-07-25,8145,1121.0,1,0,0,0
503,6,2015-07-25,5827,443.0,1,0,0,0
504,6,2015-07-25,5954,774.0,1,0,0,1
505,6,2015-07-25,3216,421.0,1,0,0,0
506,6,2015-07-25,4098,459.0,1,0,0,0
507,6,2015-07-25,7193,568.0,1,0,0,0
508,6,2015-07-25,4350,419.0,1,0,0,0
509,6,2015-07-25,3905,329.0,1,0,0,0
510,6,2015-07-25,4556,466.0,1,0,0,0
511,6,2015-07-25,5655,738.0,1,0,0,1
512,6,2015-07-25,4941,1064.0,1,0,0,0
513,6,2015-07-25,15231,1767.0,1,0,0,0
514,6,2015-07-25,4672,481.0,1,0,0,0
515,6,2015-07-25,7823,628.0,1,0,0,0
516,6,2015-07-25,2825,402.0,1,0,0,0
517,6,2015-07-25,3230,362.0,1,0,0,0
518,6,2015-07-25,6489,560.0,1,0,0,0
519,6,2015-07-25,5394,556.0,1,0,0,0
520,6,2015-07-25,3373,333.0,1,0,0,0
521,6,2015-07-25,5042,428.0,1,0,0,0
522,6,2015-07-25,9419,726.0,1,0,0,0
523,6,2015-07-25,12676,1475.0,1,0,0,0
524,6,2015-07-25,6600,712.0,1,0,0,0
525,6,2015-07-25,8960,737.0,1,0,0,0
526,6,2015-07-25,7017,1000.0,1,0,0,0
527,6,2015-07-25,8335,741.0,1,0,0,0
528,6,2015-07-25,8004,733.0,1,0,0,0
529,6,2015-07-25,7078,703.0,1,0,0,0
530,6,2015-07-25,7701,1314.0,1,0,0,0
531,6,2015-07-25,3903,442.0,1,0,0,0
532,6,2015-07-25,9760,1107.0,1,0,0,0
533,6,2015-07-25,7250,654.0,1,0,0,0
534,6,2015-07-25,6848,501.0,1,0,0,0
535,6,2015-07-25,4219,436.0,1,0,0,0
536,6,2015-07-25,4187,424.0,1,0,0,0
537,6,2015-07-25,5301,539.0,1,0,0,0
538,6,2015-07-25,2028,306.0,1,0,0,0
539,6,2015-07-25,13022,1182.0,1,0,0,0
540,6,2015-07-25,6964,458.0,1,0,0,0
541,6,2015-07-25,5288,654.0,1,0,0,0
542,6,2015-07-25,5356,446.0,1,0,0,0
543,6,2015-07-25,1360,131.0,1,0,0,0
544,6,2015-07-25,8653,1235.0,1,0,0,0
545,6,2015-07-25,7093,638.0,1,0,0,0
546,6,2015-07-25,11008,1431.0,1,0,0,0
547,6,2015-07-25,5646,494.0,1,0,0,0
548,6,2015-07-25,4612,343.0,1,0,0,0
549,6,2015-07-25,3021,351.0,1,0,0,0
550,6,2015-07-25,5433,458.0,1,0,0,0
551,6,2015-07-25,4231,718.0,1,0,0,0
552,6,2015-07-25,3809,377.0,1,0,0,0
553,6,2015-07-25,11005,973.0,1,0,0,0
554,6,2015-07-25,5278,681.0,1,0,0,0
555,6,2015-07-25,4654,455.0,1,0,0,0
556,6,2015-07-25,4856,552.0,1,0,0,0
557,6,2015-07-25,2298,384.0,1,0,0,0
558,6,2015-07-25,2590,332.0,1,0,0,0
559,6,2015-07-25,1859,266.0,1,0,0,0
560,6,2015-07-25,14421,1617.0,1,0,0,0
561,6,2015-07-25,4696,464.0,1,0,0,0
562,6,2015-07-25,12281,2591.0,1,0,0,1
563,6,2015-07-25,2232,302.0,1,0,0,0
564,6,2015-07-25,5167,466.0,1,0,0,0
565,6,2015-07-25,4367,575.0,1,0,0,0
566,6,2015-07-25,3278,363.0,1,0,0,0
567,6,2015-07-25,2631,366.0,1,0,0,0
568,6,2015-07-25,6205,498.0,1,0,0,0
569,6,2015-07-25,2971,421.0,1,0,0,0
570,6,2015-07-25,1849,298.0,1,0,0,0
571,6,2015-07-25,11096,746.0,1,0,0,0
572,6,2015-07-25,4950,430.0,1,0,0,0
573,6,2015-07-25,2712,236.0,1,0,0,0
574,6,2015-07-25,8279,640.0,1,0,0,0
575,6,2015-07-25,2195,217.0,1,0,0,0
576,6,2015-07-25,5148,745.0,1,0,0,0
577,6,2015-07-25,3931,454.0,1,0,0,0
578,6,2015-07-25,10119,1022.0,1,0,0,0
579,6,2015-07-25,6744,768.0,1,0,0,0
580,6,2015-07-25,8149,1152.0,1,0,0,0
581,6,2015-07-25,2183,266.0,1,0,0,0
582,6,2015-07-25,4065,516.0,1,0,0,0
583,6,2015-07-25,2403,259.0,1,0,0,0
584,6,2015-07-25,4515,437.0,1,0,0,0
585,6,2015-07-25,3108,504.0,1,0,0,0
586,6,2015-07-25,10531,1731.0,1,0,0,0
587,6,2015-07-25,12230,813.0,1,0,0,0
588,6,2015-07-25,4770,475.0,1,0,0,0
589,6,2015-07-25,2733,293.0,1,0,0,0
590,6,2015-07-25,6271,476.0,1,0,0,0
591,6,2015-07-25,4533,369.0,1,0,0,0
592,6,2015-07-25,1871,253.0,1,0,0,0
593,6,2015-07-25,5543,775.0,1,0,0,0
594,6,2015-07-25,2256,249.0,1,0,0,0
595,6,2015-07-25,11589,1361.0,1,0,0,0
596,6,2015-07-25,4890,884.0,1,0,0,0
597,6,2015-07-25,4594,601.0,1,0,0,0
598,6,2015-07-25,5468,576.0,1,0,0,0
599,6,2015-07-25,10131,878.0,1,0,0,0
600,6,2015-07-25,6020,593.0,1,0,0,0
601,6,2015-07-25,5273,399.0,1,0,0,0
602,6,2015-07-25,4912,477.0,1,0,0,0
603,6,2015-07-25,6201,840.0,1,0,0,0
604,6,2015-07-25,6307,476.0,1,0,0,0
605,6,2015-07-25,7358,548.0,1,0,0,0
606,6,2015-07-25,4036,409.0,1,0,0,0
607,6,2015-07-25,1017,119.0,1,0,0,0
608,6,2015-07-25,3922,403.0,1,0,0,0
609,6,2015-07-25,2647,269.0,1,0,0,0
610,6,2015-07-25,2049,280.0,1,0,0,0
611,6,2015-07-25,6598,529.0,1,0,0,0
612,6,2015-07-25,6685,427.0,1,0,0,0
613,6,2015-07-25,5512,880.0,1,0,0,0
614,6,2015-07-25,5290,876.0,1,0,0,0
615,6,2015-07-25,7456,979.0,1,0,0,0
616,6,2015-07-25,4487,468.0,1,0,0,0
617,6,2015-07-25,2804,281.0,1,0,0,0
618,6,2015-07-25,8281,585.0,1,0,0,0
619,6,2015-07-25,2235,230.0,1,0,0,0
620,6,2015-07-25,10289,849.0,1,0,0,0
621,6,2015-07-25,4853,619.0,1,0,0,0
622,6,2015-07-25,2644,257.0,1,0,0,0
623,6,2015-07-25,3948,420.0,1,0,0,0
624,6,2015-07-25,3428,357.0,1,0,0,0
625,6,2015-07-25,3612,340.0,1,0,0,0
626,6,2015-07-25,7320,674.0,1,0,0,0
627,6,2015-07-25,7732,687.0,1,0,0,0
628,6,2015-07-25,3167,432.0,1,0,0,1
629,6,2015-07-25,5751,527.0,1,0,0,0
630,6,2015-07-25,2433,239.0,1,0,0,0
631,6,2015-07-25,3947,465.0,1,0,0,0
632,6,2015-07-25,7454,898.0,1,0,0,0
633,6,2015-07-25,8563,659.0,1,0,0,0
634,6,2015-07-25,3459,378.0,1,0,0,0
635,6,2015-07-25,2196,201.0,1,0,0,0
636,6,2015-07-25,5739,696.0,1,0,0,0
637,6,2015-07-25,7148,589.0,1,0,0,0
638,6,2015-07-25,6700,594.0,1,0,0,0
639,6,2015-07-25,1798,186.0,1,0,0,0
640,6,2015-07-25,10505,783.0,1,0,0,0
641,6,2015-07-25,2620,234.0,1,0,0,0
642,6,2015-07-25,2543,355.0,1,0,0,0
643,6,2015-07-25,4852,635.0,1,0,0,0
644,6,2015-07-25,10282,1079.0,1,0,0,0
645,6,2015-07-25,9518,1197.0,1,0,0,0
646,6,2015-07-25,4324,603.0,1,0,0,0
647,6,2015-07-25,3947,489.0,1,0,0,0
648,6,2015-07-25,5992,490.0,1,0,0,0
649,6,2015-07-25,1283,156.0,1,0,0,0
650,6,2015-07-25,6887,710.0,1,0,0,0
651,6,2015-07-25,5778,750.0,1,0,0,0
652,6,2015-07-25,4929,553.0,1,0,0,0
653,6,2015-07-25,4072,326.0,1,0,0,0
654,6,2015-07-25,2812,274.0,1,0,0,0
655,6,2015-07-25,6579,606.0,1,0,0,0
656,6,2015-07-25,2602,350.0,1,0,0,0
657,6,2015-07-25,2892,351.0,1,0,0,0
658,6,2015-07-25,3320,323.0,1,0,0,0
659,6,2015-07-25,3673,411.0,1,0,0,0
660,6,2015-07-25,2692,319.0,1,0,0,0
661,6,2015-07-25,7434,544.0,1,0,0,0
662,6,2015-07-25,5530,576.0,1,0,0,1
663,6,2015-07-25,8028,815.0,1,0,0,0
664,6,2015-07-25,3580,480.0,1,0,0,0
665,6,2015-07-25,4519,754.0,1,0,0,0
666,6,2015-07-25,9344,863.0,1,0,0,0
667,6,2015-07-25,6980,654.0,1,0,0,0
668,6,2015-07-25,5953,859.0,1,0,0,0
669,6,2015-07-25,5382,502.0,1,0,0,0
670,6,2015-07-25,5358,581.0,1,0,0,0
671,6,2015-07-25,5578,502.0,1,0,0,0
672,6,2015-07-25,8174,1273.0,1,0,0,0
673,6,2015-07-25,7100,566.0,1,0,0,0
674,6,2015-07-25,4326,529.0,1,0,0,0
675,6,2015-07-25,1275,143.0,1,0,0,0
676,6,2015-07-25,5897,1316.0,1,0,0,0
677,6,2015-07-25,6637,546.0,1,0,0,0
678,6,2015-07-25,5585,555.0,1,0,0,0
679,6,2015-07-25,7014,738.0,1,0,0,0
680,6,2015-07-25,4807,692.0,1,0,0,0
681,6,2015-07-25,4469,487.0,1,0,0,0
682,6,2015-07-25,6851,1284.0,1,0,0,0
683,6,2015-07-25,4392,475.0,1,0,0,0
684,6,2015-07-25,10266,827.0,1,0,0,0
685,6,2015-07-25,3049,239.0,1,0,0,0
686,6,2015-07-25,2392,260.0,1,0,0,0
687,6,2015-07-25,8173,651.0,1,0,0,0
688,6,2015-07-25,974,131.0,1,0,0,0
689,6,2015-07-25,4898,519.0,1,0,0,0
690,6,2015-07-25,4065,558.0,1,0,0,0
691,6,2015-07-25,6292,496.0,1,0,0,0
692,6,2015-07-25,3091,367.0,1,0,0,0
693,6,2015-07-25,5031,410.0,1,0,0,0
694,6,2015-07-25,8881,852.0,1,0,0,0
695,6,2015-07-25,2471,212.0,1,0,0,0
696,6,2015-07-25,5980,708.0,1,0,0,0
697,6,2015-07-25,8650,847.0,1,0,0,0
698,6,2015-07-25,13867,1685.0,1,0,0,0
699,6,2015-07-25,7138,777.0,1,0,0,0
700,6,2015-07-25,2443,292.0,1,0,0,0
701,6,2015-07-25,5933,625.0,1,0,0,0
702,6,2015-07-25,3755,329.0,1,0,0,0
703,6,2015-07-25,1846,201.0,1,0,0,0
704,6,2015-07-25,7207,713.0,1,0,0,0
705,6,2015-07-25,3530,469.0,1,0,0,0
706,6,2015-07-25,6162,620.0,1,0,0,0
707,6,2015-07-25,3804,388.0,1,0,0,0
708,6,2015-07-25,5218,515.0,1,0,0,0
709,6,2015-07-25,4908,666.0,1,0,0,0
710,6,2015-07-25,5219,426.0,1,0,0,0
711,6,2015-07-25,5115,433.0,1,0,0,0
712,6,2015-07-25,4888,447.0,1,0,0,0
713,6,2015-07-25,5570,732.0,1,0,0,0
714,6,2015-07-25,5146,387.0,1,0,0,0
715,6,2015-07-25,2180,233.0,1,0,0,0
716,6,2015-07-25,6803,514.0,1,0,0,0
717,6,2015-07-25,3578,355.0,1,0,0,0
718,6,2015-07-25,5516,566.0,1,0,0,0
719,6,2015-07-25,6560,581.0,1,0,0,0
720,6,2015-07-25,6123,583.0,1,0,0,0
721,6,2015-07-25,7011,649.0,1,0,0,0
722,6,2015-07-25,5909,973.0,1,0,0,1
723,6,2015-07-25,8221,655.0,1,0,0,0
724,6,2015-07-25,3877,371.0,1,0,0,0
725,6,2015-07-25,4535,449.0,1,0,0,0
726,6,2015-07-25,5121,496.0,1,0,0,0
727,6,2015-07-25,3264,298.0,1,0,0,0
728,6,2015-07-25,5787,485.0,1,0,0,0
729,6,2015-07-25,6256,668.0,1,0,0,0
730,6,2015-07-25,5795,657.0,1,0,0,0
731,6,2015-07-25,5129,559.0,1,0,0,0
732,6,2015-07-25,7447,887.0,1,0,0,0
733,6,2015-07-25,11992,2860.0,1,0,0,0
734,6,2015-07-25,2487,228.0,1,0,0,0
735,6,2015-07-25,3691,375.0,1,0,0,0
736,6,2015-07-25,3774,403.0,1,0,0,0
737,6,2015-07-25,2419,402.0,1,0,0,0
738,6,2015-07-25,6888,567.0,1,0,0,0
739,6,2015-07-25,9559,799.0,1,0,0,0
740,6,2015-07-25,8539,614.0,1,0,0,0
741,6,2015-07-25,7004,828.0,1,0,0,1
742,6,2015-07-25,6169,682.0,1,0,0,0
743,6,2015-07-25,2019,220.0,1,0,0,0
744,6,2015-07-25,7739,861.0,1,0,0,0
745,6,2015-07-25,2629,266.0,1,0,0,0
746,6,2015-07-25,6027,518.0,1,0,0,0
747,6,2015-07-25,5902,524.0,1,0,0,0
748,6,2015-07-25,4596,388.0,1,0,0,0
749,6,2015-07-25,1751,220.0,1,0,0,0
750,6,2015-07-25,4682,394.0,1,0,0,0
751,6,2015-07-25,2102,297.0,1,0,0,0
752,6,2015-07-25,2626,222.0,1,0,0,0
753,6,2015-07-25,5683,521.0,1,0,0,0
754,6,2015-07-25,4108,507.0,1,0,0,0
755,6,2015-07-25,8154,646.0,1,0,0,0
756,6,2015-07-25,12827,1848.0,1,0,0,0
757,6,2015-07-25,5913,501.0,1,0,0,0
758,6,2015-07-25,3360,416.0,1,0,0,0
759,6,2015-07-25,3445,396.0,1,0,0,0
760,6,2015-07-25,8964,1465.0,1,0,0,0
761,6,2015-07-25,6329,633.0,1,0,0,0
762,6,2015-07-25,4546,442.0,1,0,0,0
763,6,2015-07-25,5124,533.0,1,0,0,0
764,6,2015-07-25,1836,195.0,1,0,0,0
765,6,2015-07-25,6284,512.0,1,0,0,0
766,6,2015-07-25,7203,637.0,1,0,0,0
767,6,2015-07-25,3100,311.0,1,0,0,0
768,6,2015-07-25,9407,1005.0,1,0,0,0
769,6,2015-07-25,10723,2873.0,1,0,0,0
770,6,2015-07-25,2543,265.0,1,0,0,0
771,6,2015-07-25,5424,532.0,1,0,0,0
772,6,2015-07-25,3197,438.0,1,0,0,0
773,6,2015-07-25,3429,496.0,1,0,0,0
774,6,2015-07-25,3523,457.0,1,0,0,0
775,6,2015-07-25,8063,575.0,1,0,0,0
776,6,2015-07-25,3116,336.0,1,0,0,0
777,6,2015-07-25,4885,435.0,1,0,0,0
778,6,2015-07-25,4151,577.0,1,0,0,0
779,6,2015-07-25,2627,250.0,1,0,0,0
780,6,2015-07-25,2919,346.0,1,0,0,0
781,6,2015-07-25,2183,291.0,1,0,0,0
782,6,2015-07-25,4767,449.0,1,0,0,0
783,6,2015-07-25,5346,555.0,1,0,0,0
784,6,2015-07-25,4031,460.0,1,0,0,0
785,6,2015-07-25,6287,576.0,1,0,0,0
786,6,2015-07-25,974,133.0,1,0,0,0
787,6,2015-07-25,7167,810.0,1,0,0,0
788,6,2015-07-25,14397,1174.0,1,0,0,0
789,6,2015-07-25,3303,390.0,1,0,0,0
790,6,2015-07-25,8067,740.0,1,0,0,0
791,6,2015-07-25,5041,521.0,1,0,0,0
792,6,2015-07-25,4277,471.0,1,0,0,0
793,6,2015-07-25,3340,343.0,1,0,0,0
794,6,2015-07-25,2535,392.0,1,0,0,0
795,6,2015-07-25,3430,377.0,1,0,0,0
796,6,2015-07-25,4085,358.0,1,0,0,0
797,6,2015-07-25,5193,475.0,1,0,0,0
798,6,2015-07-25,2881,330.0,1,0,0,0
799,6,2015-07-25,8083,717.0,1,0,0,0
800,6,2015-07-25,4809,441.0,1,0,0,0
801,6,2015-07-25,4422,470.0,1,0,0,0
802,6,2015-07-25,6306,451.0,1,0,0,0
803,6,2015-07-25,4212,388.0,1,0,0,0
804,6,2015-07-25,6280,557.0,1,0,0,0
805,6,2015-07-25,3883,413.0,1,0,0,0
806,6,2015-07-25,6081,440.0,1,0,0,0
807,6,2015-07-25,9824,955.0,1,0,0,0
808,6,2015-07-25,4306,360.0,1,0,0,0
809,6,2015-07-25,5804,555.0,1,0,0,0
810,6,2015-07-25,5550,467.0,1,0,0,0
811,6,2015-07-25,3385,574.0,1,0,0,0
812,6,2015-07-25,3241,373.0,1,0,0,0
813,6,2015-07-25,5537,590.0,1,0,0,0
814,6,2015-07-25,5115,488.0,1,0,0,0
815,6,2015-07-25,6555,635.0,1,0,0,0
816,6,2015-07-25,2646,367.0,1,0,0,0
817,6,2015-07-25,13558,2032.0,1,0,0,0
818,6,2015-07-25,4922,461.0,1,0,0,0
819,6,2015-07-25,4302,361.0,1,0,0,0
820,6,2015-07-25,10922,949.0,1,0,0,0
821,6,2015-07-25,4082,556.0,1,0,0,0
822,6,2015-07-25,7164,557.0,1,0,0,0
823,6,2015-07-25,3242,342.0,1,0,0,0
824,6,2015-07-25,4675,605.0,1,0,0,0
825,6,2015-07-25,4936,554.0,1,0,0,0
826,6,2015-07-25,5284,402.0,1,0,0,0
827,6,2015-07-25,16626,2276.0,1,0,0,0
828,6,2015-07-25,2466,284.0,1,0,0,0
829,6,2015-07-25,5654,780.0,1,0,0,0
830,6,2015-07-25,3271,254.0,1,0,0,0
831,6,2015-07-25,6419,850.0,1,0,0,0
832,6,2015-07-25,6999,596.0,1,0,0,0
833,6,2015-07-25,4867,475.0,1,0,0,0
834,6,2015-07-25,3271,362.0,1,0,0,0
835,6,2015-07-25,3502,428.0,1,0,0,0
836,6,2015-07-25,2700,287.0,1,0,0,0
837,6,2015-07-25,1867,234.0,1,0,0,0
838,6,2015-07-25,6095,625.0,1,0,0,0
839,6,2015-07-25,2072,261.0,1,0,0,0
840,6,2015-07-25,3149,444.0,1,0,0,1
841,6,2015-07-25,1352,169.0,1,0,0,0
842,6,2015-07-25,23091,1313.0,1,0,0,0
843,6,2015-07-25,8338,888.0,1,0,0,0
844,6,2015-07-25,1731,205.0,1,0,0,0
845,6,2015-07-25,4822,330.0,1,0,0,0
846,6,2015-07-25,4905,452.0,1,0,0,0
847,6,2015-07-25,4935,772.0,1,0,0,0
848,6,2015-07-25,5567,640.0,1,0,0,0
